,TE.fixed,lower.fixed,upper.fixed,pval.fixed,TE.random,lower.random,upper.random,pval.random,symbol
ENSG00000169018.5,0.976822383972582,0.899808695606639,1.06042759365265,0.57570096384621,0.967694312938607,0.860623924596868,1.08808534893143,0.583073699940497,FEM1B
ENSG00000105321.11,1.01131897290321,0.934949790383406,1.09392619312165,0.778743123392953,1.03463336134181,0.916069625722763,1.16854239278686,0.583499878934021,CCDC9
ENSG00000152102.16,1.02915113924374,0.949343972029808,1.11566734356789,0.485357033196595,1.03126200131235,0.923782022013771,1.15124703664659,0.583567536814804,FAM168B
ENSG00000138802.10,0.924117066516185,0.846102051829293,1.00932547176801,0.0794832084738406,0.950934973174074,0.794198530143584,1.13860362224807,0.584059833460506,SEC24B
ENSG00000004455.15,1.00125595291851,0.91526973590013,1.09532025798801,0.978142587470626,1.0447011798668,0.89311370972661,1.22201746914083,0.584569175872899,AK2
ENSG00000163634.10,1.02766097269518,0.947954074687576,1.11406987216006,0.507717418823849,1.03188393749292,0.921949100901394,1.15492759786289,0.585016395376364,THOC7
ENSG00000166925.7,0.972330279023558,0.90468659783139,1.04503169801818,0.445641488709893,0.965176232748645,0.849507701764279,1.09659413131649,0.58629880961358,TSC22D4
ENSG00000185651.13,1.02774788327514,0.936334814420006,1.12808548321554,0.564699248480806,0.954828302701757,0.808225925204593,1.1280225729081,0.58678184943852,UBE2L3
ENSG00000143162.7,0.999466615702529,0.945871977396418,1.05609801302445,0.984862570995562,1.02423974210957,0.939390138403955,1.11675331305806,0.587237944417446,CREG1
ENSG00000213782.6,1.02489280037456,0.974425050776176,1.07797439261533,0.339895776598635,1.02645003470148,0.933958071162103,1.1281016849372,0.587918436122221,DDX47
ENSG00000143222.10,1.02046810060717,0.947463255157,1.09909818527394,0.59265528734768,1.02104556365889,0.946757158736079,1.10116309493692,0.588932376481285,UFC1
ENSG00000148303.15,0.984532569434417,0.927111312189099,1.0455102505312,0.611160610411245,0.979412384578466,0.908208930899642,1.05619817910784,0.589070573700287,RPL7A
ENSG00000113312.9,0.978567572871988,0.895909483966476,1.0688518335993,0.630395649313114,0.974334242674887,0.886584339040205,1.07076921466554,0.589222129889557,TTC1
ENSG00000113558.17,1.05476384692411,0.965490666315106,1.15229158767969,0.237348615881451,1.03458699947036,0.914212583792082,1.17081112035592,0.590043091580062,SKP1
ENSG00000136436.13,0.951047325954399,0.867992770016855,1.0420490209699,0.281691978688803,0.957066168422251,0.815852246869871,1.12272247119833,0.590046598405738,CALCOCO2
ENSG00000120137.6,1.00945496036693,0.943633421691828,1.07986776812383,0.784437541314453,1.02909509993204,0.926159204319255,1.14347157569152,0.5937762750185,PANK3
ENSG00000144048.9,1.00968659650468,0.918413984049209,1.11002994386742,0.841937771994895,1.04104888644109,0.897714638383659,1.20726869945174,0.594535291027885,DUSP11
ENSG00000116560.9,0.998444556063864,0.889733451116108,1.12043840802325,0.978885137348127,0.932259500534111,0.718125519584531,1.21024493996388,0.598325779680489,SFPQ
ENSG00000102316.15,1.04742715132375,0.982022372749951,1.11718802725236,0.158977436799765,1.02913779394824,0.924824519719983,1.14521682367735,0.59838233643082,MAGED2
ENSG00000177600.7,1.02547583801757,0.972430720347946,1.08141451350033,0.353238969434055,1.01897512545066,0.95006929580173,1.09287849936356,0.598761127402796,RPLP2
ENSG00000027847.12,1.04950783251148,0.976479288387725,1.12799800630855,0.189134023676947,1.02620765956095,0.931773947189506,1.1302120688371,0.599413616414946,B4GALT7
ENSG00000055211.11,1.09066841022937,0.999509168085791,1.190141740621,0.0513026686523337,1.04346674052207,0.889461565722198,1.22413702911567,0.601510024146041,GINM1
ENSG00000116809.10,0.981077620904541,0.904905304232172,1.06366190333741,0.643166529549139,0.961117404627822,0.82801113177666,1.11562107081392,0.60206686394882,ZBTB17
ENSG00000136450.11,1.03682532156944,0.912147160459516,1.17854529844287,0.580102176270337,1.07222235596988,0.824329083411988,1.39466240337297,0.60317694008603,SRSF1
ENSG00000145740.17,1.02520089041982,0.92874644192651,1.13167256235987,0.621523996096172,1.04563201939261,0.883696313591356,1.23724214208351,0.603230852440563,SLC30A5
ENSG00000102226.8,1.00056549513327,0.932562932432004,1.07352681007861,0.987439627624566,0.971151312683683,0.869557146528107,1.08461516979408,0.603600293650397,USP11
ENSG00000167986.12,1.10756346486114,0.992476453956903,1.23599590076368,0.0679929441252332,1.05254657269412,0.866586767041491,1.27841126800533,0.605633666781007,DDB1
ENSG00000165916.7,1.03661423953104,0.956206729043828,1.12378322486084,0.382709413862444,1.02983658886024,0.92096116643142,1.15158319200886,0.606062959733533,PSMC3
ENSG00000125356.6,0.970645839531009,0.912671736596332,1.0323025333429,0.343034720323778,0.976195541939152,0.890574398557297,1.07004842902023,0.606971134483553,NDUFA1
ENSG00000175215.8,1.04683004192185,0.97737293253847,1.12122312802741,0.191357984474723,1.02710687811588,0.927426425649955,1.13750105657559,0.607607805199143,CTDSP2
ENSG00000090273.12,1.03728557066949,0.961379283952516,1.11918508447107,0.345095479590955,1.02626667389365,0.929125486109528,1.13356408977094,0.609324029870545,NUDC
ENSG00000176946.10,0.978290389412505,0.900177470853397,1.06318155808716,0.605183275765794,0.975044061715078,0.884888556660815,1.07438492127575,0.609670709878052,THAP4
ENSG00000178982.8,0.984450893482379,0.92104709484688,1.05221933503777,0.644528926414413,0.980692233384656,0.909915981972457,1.05697369391859,0.609954622722326,EIF3K
ENSG00000170310.13,0.995171647172044,0.930707153246853,1.06410120936552,0.887357194351566,0.975220883345772,0.885203100638833,1.07439272481914,0.611599608320298,STX8
ENSG00000070785.15,1.06861755926835,0.98020418795153,1.1650057222905,0.13201913974995,1.03407030162314,0.908152713694958,1.17744667011825,0.613059993714007,EIF2B3
ENSG00000085998.12,0.998402852048902,0.918206555371198,1.08560350516819,0.970154786356526,0.969756953361169,0.860914869617274,1.09235951402537,0.613146315989432,POMGNT1
ENSG00000109519.11,1.03470752170219,0.954366072907524,1.12181235886287,0.408041510238599,1.03218856506116,0.912803134843232,1.16718840369231,0.613435691142301,GRPEL1
ENSG00000108599.13,0.988514200867367,0.904910848136299,1.0798415416601,0.797774423688201,0.968000409249615,0.852956177301072,1.09856147038217,0.614399184024982,AKAP10
ENSG00000160113.5,1.01331801999139,0.955828637973921,1.07426516516163,0.657067918392182,1.0201193196895,0.944004929289675,1.10237075476588,0.614625909595924,NR2F6
ENSG00000247596.7,1.02717686627977,0.961392020613941,1.09746314926408,0.427176676364019,1.02069353278171,0.941934932973948,1.10603742508319,0.617128351277153,TWF2
ENSG00000138757.13,0.974971881034031,0.897441632671541,1.05919999050784,0.548810379268982,0.966293087661098,0.844644437513905,1.10546200246094,0.617453496790819,G3BP2
ENSG00000120333.4,0.965027682970973,0.871732547652173,1.06830751175751,0.492568533743798,0.962892227161628,0.830055412289333,1.11698740517952,0.617600988170593,MRPS14
ENSG00000128989.9,0.980363880254044,0.896116546919845,1.07253162661746,0.665318197556378,0.965578628321356,0.841469860722135,1.10799225378177,0.617769033842526,ARPP19
ENSG00000057608.15,1.03799049743215,0.951687911282227,1.13211932187708,0.399846954712652,1.03688557009378,0.899078568123049,1.19581505286372,0.618607695525951,GDI2
ENSG00000105221.15,1.07890352120035,0.99123437724937,1.17432651124212,0.0790283738326004,1.03976841276814,0.891428359301785,1.21279331189011,0.619498915707213,AKT2
ENSG00000153561.11,0.916057649073964,0.848000139807307,0.989577214713198,0.0260159962471102,0.957766293446989,0.807497526738217,1.13599886375945,0.620199923128781,RMND5A
ENSG00000196453.7,1.02843609658247,0.943927477347142,1.12051066436411,0.521573352707266,1.03399148599632,0.905647193353953,1.18052416101843,0.621071682304639,ZNF777
ENSG00000128524.4,0.985515220332946,0.922953472178179,1.05231767232617,0.662815965269792,0.980465152274161,0.9066252072184,1.06031897984987,0.621420566523581,ATP6V1F
ENSG00000106009.14,1.01721600485133,0.947349089056413,1.09223559982131,0.638237162799961,1.0295984092618,0.916804858646819,1.15626883339063,0.622211525683752,BRAT1
ENSG00000124733.3,1.02614199128591,0.953767301832933,1.10400868666459,0.489237552387249,1.02987748858914,0.916051271646865,1.15784746370785,0.622256865237722,MEA1
ENSG00000144713.11,0.983434818651383,0.929216751375616,1.04081640920067,0.563727516505174,0.981984216988757,0.91327894199514,1.05585813717377,0.623250015956857,RPL32
ENSG00000186834.3,0.97377324812521,0.90545469009545,1.04724659238814,0.473933107672185,0.975255875261464,0.882401004092919,1.07788184489855,0.623556948648334,HEXIM1
ENSG00000125352.5,0.963609322631014,0.893130601870875,1.03964966010161,0.338783817285986,0.971227910414018,0.864278348219125,1.09141187663772,0.623812777975575,RNF113A
ENSG00000124614.12,1.01750918299962,0.962671388288363,1.07547076820197,0.539164185613074,1.0161670732446,0.953049584390873,1.08346463568992,0.624005173838587,RPS10
ENSG00000168283.12,0.985064463782281,0.918360480539842,1.05661340875238,0.674019373705979,0.971848351210656,0.866710055011207,1.08974069504554,0.624968037707424,BMI1
ENSG00000177951.16,1.02628702321724,0.931510585548579,1.13070647866425,0.599682839095619,1.03526679486425,0.900850435673035,1.18973948849541,0.625234002866424,BET1L
ENSG00000253719.3,1.04412442689284,0.966150478611492,1.12839132512885,0.275548642541533,1.02742931649321,0.921291796860016,1.14579442038611,0.626682755429249,ATXN7L3B
ENSG00000105671.10,0.979220988651076,0.907180129285888,1.05698274649115,0.590186692880037,0.974425005781861,0.87776750043299,1.08172618765744,0.626914124617263,DDX49
ENSG00000106588.9,1.02103620303928,0.955869883384896,1.09064522906105,0.536130542531545,1.01909480620098,0.943981201621869,1.10018528148807,0.628242965526346,PSMA2
ENSG00000108107.11,1.0270514253819,0.974877112605762,1.08201804795633,0.315647132467006,1.01966350719011,0.942158455841753,1.10354437881293,0.629253538292334,RPL28
ENSG00000160959.6,1.01167209152661,0.939564159168517,1.08931403011326,0.758393661533518,1.0307128239993,0.911355441158718,1.16570207141781,0.629984950369763,LRRC14
ENSG00000104897.8,0.976304858160389,0.912750326980487,1.0442846722617,0.485023355269168,0.97145776934266,0.863330218113001,1.09312772542463,0.63053240515755,SF3A2
ENSG00000095261.12,1.02453687042947,0.947177666477586,1.10821426224395,0.545071139080154,1.0229052376516,0.932359972541137,1.1222437213422,0.632001710869945,PSMD5
ENSG00000078808.15,1.03031594075607,0.948227343105493,1.1195109964868,0.480798095974687,1.03005506171045,0.912308955498338,1.16299793371616,0.632561693657703,SDF4
ENSG00000069345.10,0.995975350222427,0.903806830925141,1.09754304162019,0.935127231225828,0.95345584941116,0.784174095023591,1.15928090783082,0.632703924508719,DNAJA2
ENSG00000130724.7,0.963021784967698,0.900383661793347,1.03001753327597,0.272179188021305,0.97388411268862,0.873395104775391,1.08593494486234,0.63389110326279,CHMP2A
ENSG00000165512.4,1.00096122027571,0.93764460960522,1.06855343083312,0.977010491271408,0.973323402929407,0.87045577795935,1.08834758833012,0.635182757126208,ZNF22
ENSG00000100418.7,1.08979821151097,1.00880163256503,1.17729799741967,0.0290830787289626,1.03704178588156,0.891879484062793,1.20583070345489,0.636395293072882,DESI1
ENSG00000106803.8,0.987121363355564,0.91793103623633,1.06152700750613,0.726639684707021,0.978106203424362,0.891596295592251,1.07301000453544,0.639408440276749,SEC61B
ENSG00000169925.15,0.989386716226795,0.922836611606654,1.060736063063,0.763926246279667,0.975228415323488,0.877647750398038,1.08365851974556,0.640983459472572,BRD3
ENSG00000135334.8,1.04559534046192,0.957033953183467,1.14235196396014,0.323446083506015,1.03174223514891,0.904631864532282,1.17671296084671,0.641330907387521,AKIRIN2
ENSG00000057757.8,0.979027848250177,0.895464875009701,1.07038874935099,0.641483114107989,0.979027848250177,0.895464875009701,1.07038874935099,0.641483114107989,PITHD1
ENSG00000102882.10,1.05421109709687,0.979114511271676,1.13506747622273,0.161461977805737,1.02738581390359,0.916513651115613,1.15167036445722,0.642857844963731,MAPK3
ENSG00000134419.14,1.022925275432,0.962290780033692,1.08738038525215,0.467205544843233,1.01968573642853,0.938904036094638,1.10741775634565,0.64341574101302,RPS15A
ENSG00000071537.12,1.00774802839026,0.939839079634435,1.08056380153875,0.828338240474108,1.0197683692747,0.938267230908971,1.10834897853751,0.645075556561714,SEL1L
ENSG00000112081.15,0.926211146630894,0.822089014604381,1.04352092401594,0.207736689818646,0.953387533043632,0.77799003598962,1.16832831542222,0.645392697007313,SRSF3
ENSG00000141858.10,1.02284299896773,0.954158561898262,1.09647163722549,0.524228102878574,0.966058100671852,0.83372349655444,1.11939780722345,0.645945478778869,SAMD1
ENSG00000165283.14,0.984692785324664,0.921784706989075,1.05189408559144,0.646981477242826,0.984692785324664,0.921784706989075,1.05189408559144,0.646981477242826,STOML2
ENSG00000064999.13,0.971281766237123,0.906441068264936,1.04076073167171,0.408460003520177,0.976594875903479,0.882224513838935,1.08105990785816,0.647842323793503,ANKS1A
ENSG00000162385.9,1.01219508354497,0.934681288787252,1.09613715331988,0.765555655149573,1.02675281175584,0.916580221129534,1.15016810547075,0.648476901361951,MAGOH
ENSG00000106609.15,1.06563419529807,0.951924340034316,1.19292699055015,0.269516444643772,1.04710143233779,0.858758207486661,1.27675217546131,0.649162586135515,TMEM248
ENSG00000085449.13,1.00230057194368,0.9238214289515,1.08744656167893,0.955948255300933,1.02796286661216,0.912393791359109,1.1581705894331,0.650379941822458,WDFY1
ENSG00000168286.2,1.0037205493506,0.912244892376195,1.10436895794996,0.939285751510908,0.972411607144179,0.861603965088414,1.09746980285971,0.650390161222531,THAP11
ENSG00000130311.9,0.998961540249717,0.9151584933391,1.09043861381541,0.981457599168095,0.969061346855494,0.845826725243254,1.11025091303341,0.650641794009258,DDA1
ENSG00000156860.14,0.990569327962336,0.903731837102075,1.0857508314039,0.839588203874116,0.962810912572336,0.816555625922585,1.13526234335964,0.652114134987793,FBRS
ENSG00000104979.7,0.998833841087039,0.938390297118419,1.06317067127005,0.970774559956111,0.979986068083277,0.896943298636898,1.07071728513588,0.654512146342384,C19orf53
ENSG00000129187.13,1.0153938169119,0.929853708575545,1.10880302343725,0.733686138344972,1.04073989486992,0.873074271016577,1.24060410978861,0.655935289098819,DCTD
ENSG00000137054.14,0.984765714294776,0.91817816001261,1.05618229041429,0.667370921702202,0.979330188698025,0.893340904896882,1.07359644368464,0.655998406912334,POLR1E
ENSG00000198830.9,0.982314629174181,0.915101858439871,1.05446407062784,0.621704962533783,0.972879512689515,0.861870390310928,1.09818663786504,0.656467981665754,HMGN2
ENSG00000198837.8,1.01899153692385,0.939493952604392,1.10521600425848,0.649860130285253,1.04238797725869,0.867470008942725,1.25257667000821,0.65779592296441,DENND4B
ENSG00000131475.5,1.05997718326914,0.973542231825612,1.15408617348244,0.179556745396642,1.02788078406822,0.909851010640139,1.16122188567263,0.658577665902838,VPS25
ENSG00000196683.9,1.02247396771456,0.95840072615138,1.09083078312362,0.500871875433108,1.01704618802644,0.943424850987434,1.0964126580898,0.659298462529116,TOMM7
ENSG00000159720.10,1.00654946611473,0.936837210948975,1.08144917376797,0.858513805510714,0.972280197846208,0.857758964637307,1.10209140574075,0.660192368774168,ATP6V0D1
ENSG00000144848.9,0.952514893897494,0.862758503336635,1.05160901873203,0.335332899218078,0.967176446908623,0.833251092074769,1.12262712686712,0.660752304403651,ATG3
ENSG00000114978.16,1.01245054929769,0.913209789651359,1.12247604700399,0.814144155018348,1.03341298431695,0.892250575255865,1.19690861039637,0.660958837371976,MOB1A
ENSG00000124198.8,1.01469504792919,0.950593548456366,1.0831191122262,0.661278479873877,1.01469504792919,0.950593548456366,1.0831191122262,0.661278479873877,ARFGEF2
ENSG00000168259.13,1.04214790232055,0.936899185223989,1.1592199752543,0.447239598054733,1.02947059365305,0.903807303522477,1.17260581881324,0.661909589980186,DNAJC7
ENSG00000166228.7,0.999413604249646,0.941557183354905,1.06082516284385,0.984618871689472,1.02516020005744,0.916964590709281,1.14612215829281,0.662358430119867,PCBD1
ENSG00000103496.13,1.01882716948934,0.938658076820446,1.10584335970959,0.655552549475933,1.03107359381727,0.898700981540338,1.18294380189184,0.662481692474342,STX4
ENSG00000103429.9,1.10801598927049,1.0028839973757,1.22416893249034,0.0437390698766133,1.04367181768955,0.861243363184825,1.26474224313488,0.662787268645521,BFAR
ENSG00000103275.17,1.04727038016164,0.945532072824086,1.15995562782772,0.375719261335928,0.958282026861701,0.791088292484159,1.16081157025157,0.663121106393864,UBE2I
ENSG00000174915.10,1.06097848670324,0.994957058285763,1.13138083686402,0.0709602224210123,1.0231900324835,0.922839563037103,1.13445270934001,0.663353586063781,PTDSS2
ENSG00000105968.17,0.982578727725845,0.893620244966803,1.08039288681873,0.716624968140116,0.974911902405522,0.869415996021,1.09320879970214,0.663685709376949,H2AFV
ENSG00000099783.10,0.970885414230809,0.869598131399815,1.08397023122482,0.599156424478139,0.956592451863679,0.782927372041882,1.16877906130176,0.664170685604314,HNRNPM
ENSG00000132485.11,1.02681653205517,0.944187103050683,1.11667717880829,0.53641473882954,1.03692167282078,0.880009228621159,1.22181281808844,0.664948804692807,ZRANB2
ENSG00000110048.10,0.93295126447222,0.843794515224282,1.03152846596658,0.175657272302774,0.957192565748213,0.783873442533386,1.16883358742521,0.667726435083004,OSBP
ENSG00000135972.7,1.02002085684998,0.931677398776655,1.11674121297256,0.66801434359067,1.02002085684998,0.931677398776655,1.11674121297256,0.66801434359067,MRPS9
ENSG00000133639.4,0.945263049285816,0.889212820518083,1.00484632219374,0.0710829908114761,0.976757921570277,0.876888922012888,1.08800101518019,0.669137730963786,BTG1
ENSG00000123091.4,1.01795823101916,0.939490996359725,1.10297912818198,0.663641629211587,1.02743734150927,0.90723956027971,1.16355981037927,0.669813340857169,RNF11
ENSG00000162384.12,1.03135410004512,0.945773037753954,1.12467921712587,0.484854156574757,1.02178251921781,0.925335605737347,1.12828200936584,0.670124022484665,C1orf123
ENSG00000137492.6,1.02825724926631,0.955585515367246,1.10645562711608,0.456194853850992,1.02317112455151,0.920654747893634,1.13710286349052,0.670655709225222,THAP12
ENSG00000100422.12,1.01000941629169,0.955063482013269,1.06811645530354,0.727109339958124,0.978777633630277,0.886088583164754,1.08116239651037,0.672591878222702,CERK
ENSG00000141644.16,0.974755952834409,0.885815267359848,1.0726267683532,0.600445757349278,0.955782108618331,0.774057601793188,1.18016984399951,0.674247005391941,MBD1
ENSG00000120686.10,1.02714281724907,0.943405335324572,1.11831291124019,0.537080094719687,1.02441299391722,0.914842504305223,1.14710671746,0.676022102551578,UFM1
ENSG00000174684.6,1.01993640795,0.953429545166149,1.09108248379345,0.566114305696409,1.02524343285061,0.91205750189652,1.15247568757191,0.676175577149506,B4GAT1
ENSG00000156973.12,1.01054989026504,0.927387571136421,1.10116968622222,0.810706773050684,1.02677080640008,0.906820366612491,1.16258779322937,0.676819629405272,PDE6D
ENSG00000116691.9,1.02109511620376,0.963074066158257,1.08261168374545,0.484299384985292,0.974089338244407,0.860665675498777,1.1024606486503,0.677682099128689,MIIP
ENSG00000182952.4,1.01234592026245,0.942071425622354,1.08786259130511,0.738170438947214,1.02197932201697,0.922274900455807,1.13246249476603,0.678063422848373,HMGN4
ENSG00000131469.11,1.01682300473651,0.958447599735837,1.07875383406078,0.580229383664824,1.01644946767626,0.941027147384069,1.09791680634446,0.678312707775157,RPL27
ENSG00000125037.11,0.9831854323511,0.904397980557046,1.06883652459289,0.69070144447573,0.98206322070297,0.901277380079831,1.07009028604719,0.679422698827104,EMC3
ENSG00000126432.12,1.01187442787245,0.956775344638976,1.07014657465754,0.679449428090342,1.01187442787245,0.956775344638976,1.07014657465754,0.679449428090342,PRDX5
ENSG00000063046.16,1.00725647630606,0.92839225275724,1.09281998643065,0.862013473544678,1.02628957716395,0.907263677850084,1.16093074363042,0.679906301100953,EIF4B
ENSG00000180879.12,0.971642647361027,0.921030761342449,1.02503572496828,0.291889008277578,0.980058853307891,0.890051839853783,1.07916787869903,0.681940110173246,SSR4
ENSG00000106299.7,0.992625096028858,0.913174276988801,1.07898854150311,0.861941446784272,1.02828383349773,0.899781192880515,1.17513863436931,0.68217469323801,WASL
ENSG00000008282.6,0.963529345415377,0.8969241347296,1.03508063115781,0.309367079490371,0.97496229907905,0.863069763719984,1.10136112349535,0.683507100143333,SYPL1
ENSG00000176386.7,1.01650276858545,0.939524077767351,1.09978860892775,0.683731669040766,1.01650276858545,0.939524077767351,1.09978860892775,0.683731669040766,CDC26
ENSG00000188846.12,1.01622491123321,0.956344265696045,1.0798549301274,0.603472505214938,1.01600362701658,0.941062962280099,1.09691212117175,0.684650579582917,RPL14
ENSG00000108592.15,1.03712064733399,0.950056997404898,1.13216284924436,0.415223701884373,1.0265618430028,0.904541834094801,1.16504198897988,0.684714555627499,FTSJ3
ENSG00000168610.13,0.956660388491543,0.878948309968455,1.04124336838606,0.305366818187118,0.973013925175307,0.852554556879037,1.11049327101232,0.684959066338027,STAT3
ENSG00000174132.8,0.968350715484847,0.904316699673012,1.03691893395209,0.356864555673949,0.975005168693554,0.862683284897817,1.1019514294771,0.685227878629098,FAM174A
ENSG00000157500.9,0.92816529714665,0.854901146348014,1.00770811047273,0.0755795683887066,0.967608408460448,0.825048848444494,1.13480072590677,0.6855400105299,APPL1
ENSG00000114391.11,1.01186007707557,0.955452531326244,1.07159778430666,0.687047240971085,1.01186007707557,0.955452531326244,1.07159778430666,0.687047240971085,RPL24
ENSG00000159348.11,1.00067490977765,0.946349208469199,1.05811920810742,0.9810996436977,0.980661958261499,0.891748781515387,1.07844035934316,0.687175320057335,CYB5R1
ENSG00000173465.6,1.01348802458851,0.949400961536664,1.08190113302793,0.68768483469015,1.01348802458851,0.949400961536664,1.08190113302793,0.68768483469015,SSSCA1
ENSG00000213246.5,0.985048906793133,0.900167869207531,1.07793377431765,0.743173597804684,0.977445517371194,0.87453659171839,1.09246399576233,0.687748484294665,SUPT4H1
ENSG00000167118.9,0.988969496758067,0.913206630483655,1.07101791956975,0.785035979129106,0.98187299639939,0.898044907543721,1.07352602632667,0.687857306543187,URM1
ENSG00000196072.10,1.00760724649372,0.931997761701123,1.08935064536371,0.848978915949809,1.02094869260951,0.922353977339791,1.1300826564952,0.689075749542352,BLOC1S2
ENSG00000109606.11,1.02444764431031,0.925583275102699,1.13387201796241,0.640875167654008,1.04637493555231,0.836480320961466,1.30893755455429,0.691477366063418,DHX15
ENSG00000142751.13,0.973111610608224,0.873688522431894,1.08384874287318,0.620120784140794,0.969918069585953,0.833789067081808,1.12827224396436,0.692217382080269,GPN2
ENSG00000137955.14,1.01982500714333,0.941048535198536,1.10519596630101,0.632216786434307,1.02592699082102,0.903642487918538,1.16475952001712,0.692635011688176,RABGGTB
ENSG00000103342.11,1.06982365131813,0.970920806058261,1.17880123464053,0.17265927771648,1.0346445034891,0.873649680827923,1.22530720504097,0.693085371252383,GSPT1
ENSG00000169221.12,1.05993806675365,0.956444479343898,1.17463034145394,0.266807427849191,1.02969159596299,0.889975912113417,1.19134098840834,0.694117400383676,TBC1D10B
ENSG00000064726.8,1.01677603026801,0.920742480010774,1.12282589124754,0.742407177788488,1.02749881368697,0.896804802245857,1.17723924925939,0.695930229913219,BTBD1
ENSG00000125691.11,1.01566310307385,0.952963205519847,1.08248831955991,0.632620172569382,1.0167131914392,0.935572912711748,1.10489059655467,0.69609441420522,RPL23
ENSG00000124688.12,0.979925764392108,0.903184224212505,1.06318786132111,0.625997046434052,0.98294165139619,0.901420597333302,1.07183515986625,0.696905089569107,MAD2L1BP
ENSG00000075975.14,0.971302983182652,0.878519749317034,1.07388534620075,0.569759762275469,0.972360348641901,0.844166507328259,1.12002151163685,0.69759049673885,MKRN2
ENSG00000121892.13,0.969419634392318,0.881149749257115,1.06653202629592,0.523731972350443,0.975119867698587,0.858023453520359,1.10819669611508,0.699493984643196,PDS5A
ENSG00000169567.10,0.98741620764449,0.924114633783947,1.05505392023364,0.70794718895337,0.98591804130398,0.917202378019464,1.05978179675854,0.700422531655159,HINT1
ENSG00000100997.17,1.04022416231749,0.971943101086861,1.11330211270506,0.254936383789815,1.02047768773175,0.920207374959025,1.13167394600018,0.700877256324845,ABHD12
ENSG00000126247.9,1.01645988370857,0.943438587997137,1.09513296184147,0.667764619540098,0.975813772716299,0.860852063166282,1.10612793970721,0.701849249620347,CAPNS1
ENSG00000167323.8,1.01756294813157,0.94470011789275,1.09604554270602,0.646030582528727,1.02503841710377,0.90280005861441,1.16382774515012,0.702682748237008,STIM1
ENSG00000068971.12,1.04482232212295,0.970928796825434,1.12433958944847,0.24134365836711,1.02297428132203,0.910345176752711,1.14953800708782,0.702711848941327,PPP2R5B
ENSG00000102910.12,0.980746863220098,0.899823606414867,1.06894773915566,0.658150282262113,0.969311578598433,0.825891469067621,1.13763729448095,0.702815445670498,LONP2
ENSG00000172586.7,0.988923779733896,0.921739259149327,1.06100530319794,0.756343674568613,0.984971894798632,0.911238139142466,1.06467189186814,0.702889117654896,CHCHD1
ENSG00000115685.13,0.975876673741373,0.894033229056151,1.06521240083875,0.584794847177933,0.979655836587706,0.881374075532941,1.08889696759011,0.703161102174194,PPP1R7
ENSG00000132017.9,1.0012591547048,0.925941068876688,1.08270377951416,0.974840715332692,0.970043886165567,0.829241322453902,1.1347542815433,0.703875185654554,DCAF15
ENSG00000134248.12,0.9887508797576,0.916660332591221,1.06651097190806,0.769611700115116,0.984318392705225,0.90725913616421,1.06792277927795,0.703937842015756,LAMTOR5
ENSG00000101193.7,0.985355540919861,0.897154501742125,1.08222779926545,0.757820038573957,0.978113627612656,0.872142595917222,1.09696083301084,0.705258734260832,GID8
ENSG00000141959.15,1.02421973824853,0.952423124119423,1.1014286042118,0.518682647808922,1.01981109948615,0.921166464582123,1.12901925832367,0.705468896255272,PFKL
ENSG00000120709.9,1.01800623531121,0.926073443087787,1.11906534289232,0.711713754132081,1.0219328587934,0.913149060270265,1.14367611304616,0.7055735568705,FAM53C
ENSG00000002330.12,1.01196153100735,0.951421713053822,1.07635355194045,0.705589108289259,1.01196153100735,0.951421713053822,1.07635355194045,0.705589108289259,BAD
ENSG00000110717.9,1.00958001893182,0.954874589158503,1.06741956084999,0.737295029146125,0.985573337436962,0.913160850257947,1.06372804220882,0.708977813775425,NDUFS8
ENSG00000105404.9,1.02771341086787,0.973940409292051,1.08445531656851,0.318782822593708,1.01376690729862,0.943482770774898,1.08928681494599,0.709164199753003,RABAC1
ENSG00000172732.10,0.966190583157409,0.878616390064379,1.06249354500848,0.478015452286779,0.970527540380548,0.829222387728885,1.13591205516882,0.709426449062093,MUS81
ENSG00000171858.16,1.00959342753065,0.9600997128932,1.06163857277028,0.709681595484724,1.00959342753065,0.9600997128932,1.06163857277028,0.709681595484724,RPS21
ENSG00000125875.12,1.0641203076583,0.960418468473262,1.17901942365899,0.234842701249762,1.03506455133835,0.863161270893216,1.24120330877288,0.709949941084898,TBC1D20
ENSG00000034713.6,0.992059729276709,0.909473686342103,1.08214511451228,0.857336340483085,0.965785491431935,0.803300428005039,1.16113670918469,0.711081339231589,GABARAPL2
ENSG00000142507.8,1.04113759063966,0.970195902903486,1.11726660502172,0.26287000720728,1.02043912313541,0.916693153670947,1.13592645462164,0.711477712578879,PSMB6
ENSG00000163636.9,0.994503220875325,0.894295591747173,1.10593931744551,0.918980166508351,0.971476898977387,0.832590671214936,1.1335310349677,0.713145400202673,PSMD6
ENSG00000166441.11,1.02118677615522,0.96635280773301,1.07913220042344,0.45655992919392,1.0139572393977,0.941343033373556,1.09217282847731,0.714669711195868,RPL27A
ENSG00000100568.9,1.02747390196563,0.930290105370032,1.13481011259447,0.592909312926821,1.03013753536094,0.878461150544719,1.20800258622875,0.714829415433381,VTI1B
ENSG00000112679.13,0.97623989676953,0.907039191162447,1.0507201291084,0.521495604593865,0.978164049154227,0.868828578543528,1.10125855742654,0.715062033218547,DUSP22
